NPI,Speciality,Region,Usage Time (mins),Count of Survey Attempts,Hour,Target
1000000691,Neurology,South,24,0,10,0
1000000691,Neurology,South,24,0,11,0
1000000691,Neurology,South,24,0,12,0
1000000691,Neurology,South,24,0,13,0
1000000691,Neurology,South,24,0,14,0
1000000691,Neurology,South,24,0,15,0
1000000691,Neurology,South,24,0,16,0
1000000691,Neurology,South,24,0,17,0
1000000691,Neurology,South,24,0,18,0
1000000691,Neurology,South,24,0,19,0
1000000691,Neurology,South,24,0,20,0
1000000691,Neurology,South,24,0,21,0
1000000691,Neurology,South,24,0,22,0
1000000691,Neurology,South,24,0,23,0
1000000692,Neurology,Midwest,76,5,0,0
1000000692,Neurology,Midwest,76,5,1,0
1000000692,Neurology,Midwest,76,5,2,0
1000000692,Neurology,Midwest,76,5,3,0
1000000692,Neurology,Midwest,76,5,4,0
1000000692,Neurology,Midwest,76,5,5,0
1000000692,Neurology,Midwest,76,5,6,0
1000000692,Neurology,Midwest,76,5,7,0
1000000692,Neurology,Midwest,76,5,8,0
1000000692,Neurology,Midwest,76,5,9,0
1000000692,Neurology,Midwest,76,5,10,0
1000000692,Neurology,Midwest,76,5,11,0
1000000692,Neurology,Midwest,76,5,12,0
1000000692,Neurology,Midwest,76,5,13,0
1000000692,Neurology,Midwest,76,5,14,0
1000000692,Neurology,Midwest,76,5,15,1
1000000692,Neurology,Midwest,76,5,16,1
1000000692,Neurology,Midwest,76,5,17,0
1000000692,Neurology,Midwest,76,5,18,0
1000000692,Neurology,Midwest,76,5,19,0
1000000692,Neurology,Midwest,76,5,20,0
1000000692,Neurology,Midwest,76,5,21,0
1000000692,Neurology,Midwest,76,5,22,0
1000000692,Neurology,Midwest,76,5,23,0
1000000693,Cardiology,Northeast,39,5,0,0
1000000693,Cardiology,Northeast,39,5,1,0
1000000693,Cardiology,Northeast,39,5,2,0
1000000693,Cardiology,Northeast,39,5,3,0
1000000693,Cardiology,Northeast,39,5,4,0
1000000693,Cardiology,Northeast,39,5,5,0
1000000693,Cardiology,Northeast,39,5,6,0
1000000693,Cardiology,Northeast,39,5,7,0
1000000693,Cardiology,Northeast,39,5,8,0
1000000693,Cardiology,Northeast,39,5,9,0
1000000693,Cardiology,Northeast,39,5,10,0
1000000693,Cardiology,Northeast,39,5,11,0
1000000693,Cardiology,Northeast,39,5,12,0
1000000693,Cardiology,Northeast,39,5,13,0
1000000693,Cardiology,Northeast,39,5,14,1
1000000693,Cardiology,Northeast,39,5,15,0
1000000693,Cardiology,Northeast,39,5,16,0
1000000693,Cardiology,Northeast,39,5,17,0
1000000693,Cardiology,Northeast,39,5,18,0
1000000693,Cardiology,Northeast,39,5,19,0
1000000693,Cardiology,Northeast,39,5,20,0
1000000693,Cardiology,Northeast,39,5,21,0
1000000693,Cardiology,Northeast,39,5,22,0
1000000693,Cardiology,Northeast,39,5,23,0
1000000694,General Practice,Northeast,74,8,0,0
1000000694,General Practice,Northeast,74,8,1,0
1000000694,General Practice,Northeast,74,8,2,0
1000000694,General Practice,Northeast,74,8,3,0
1000000694,General Practice,Northeast,74,8,4,0
1000000694,General Practice,Northeast,74,8,5,0
1000000694,General Practice,Northeast,74,8,6,0
1000000694,General Practice,Northeast,74,8,7,0
1000000694,General Practice,Northeast,74,8,8,0
1000000694,General Practice,Northeast,74,8,9,0
1000000694,General Practice,Northeast,74,8,10,0
1000000694,General Practice,Northeast,74,8,11,1
1000000694,General Practice,Northeast,74,8,12,1
1000000694,General Practice,Northeast,74,8,13,0
1000000694,General Practice,Northeast,74,8,14,0
1000000694,General Practice,Northeast,74,8,15,0
1000000694,General Practice,Northeast,74,8,16,0
1000000694,General Practice,Northeast,74,8,17,0
1000000694,General Practice,Northeast,74,8,18,0
1000000694,General Practice,Northeast,74,8,19,0
1000000694,General Practice,Northeast,74,8,20,0
1000000694,General Practice,Northeast,74,8,21,0
1000000694,General Practice,Northeast,74,8,22,0
1000000694,General Practice,Northeast,74,8,23,0
1000000695,Neurology,West,25,0,0,0
1000000695,Neurology,West,25,0,1,0
1000000695,Neurology,West,25,0,2,0
1000000695,Neurology,West,25,0,3,0
1000000695,Neurology,West,25,0,4,0
1000000695,Neurology,West,25,0,5,0
1000000695,Neurology,West,25,0,6,0
1000000695,Neurology,West,25,0,7,0
1000000695,Neurology,West,25,0,8,0
1000000695,Neurology,West,25,0,9,0
1000000695,Neurology,West,25,0,10,0
1000000695,Neurology,West,25,0,11,0
1000000695,Neurology,West,25,0,12,0
1000000695,Neurology,West,25,0,13,0
1000000695,Neurology,West,25,0,14,0
1000000695,Neurology,West,25,0,15,0
1000000695,Neurology,West,25,0,16,1
1000000695,Neurology,West,25,0,17,0
1000000695,Neurology,West,25,0,18,0
1000000695,Neurology,West,25,0,19,0
1000000695,Neurology,West,25,0,20,0
1000000695,Neurology,West,25,0,21,0
1000000695,Neurology,West,25,0,22,0
1000000695,Neurology,West,25,0,23,0
1000000696,Oncology,South,110,9,0,0
1000000696,Oncology,South,110,9,1,0
1000000696,Oncology,South,110,9,2,0
1000000696,Oncology,South,110,9,3,0
1000000696,Oncology,South,110,9,4,0
1000000696,Oncology,South,110,9,5,0
1000000696,Oncology,South,110,9,6,0
1000000696,Oncology,South,110,9,7,0
1000000696,Oncology,South,110,9,8,0
1000000696,Oncology,South,110,9,9,0
1000000696,Oncology,South,110,9,10,0
1000000696,Oncology,South,110,9,11,0
1000000696,Oncology,South,110,9,12,0
1000000696,Oncology,South,110,9,13,0
1000000696,Oncology,South,110,9,14,0
1000000696,Oncology,South,110,9,15,0
1000000696,Oncology,South,110,9,16,0
1000000696,Oncology,South,110,9,17,1
1000000696,Oncology,South,110,9,18,1
1000000696,Oncology,South,110,9,19,0
1000000696,Oncology,South,110,9,20,0
1000000696,Oncology,South,110,9,21,0
1000000696,Oncology,South,110,9,22,0
1000000696,Oncology,South,110,9,23,0
1000000697,Orthopedics,South,30,2,0,0
1000000697,Orthopedics,South,30,2,1,0
1000000697,Orthopedics,South,30,2,2,0
1000000697,Orthopedics,South,30,2,3,0
1000000697,Orthopedics,South,30,2,4,0
1000000697,Orthopedics,South,30,2,5,0
1000000697,Orthopedics,South,30,2,6,0
1000000697,Orthopedics,South,30,2,7,0
1000000697,Orthopedics,South,30,2,8,0
1000000697,Orthopedics,South,30,2,9,1
1000000697,Orthopedics,South,30,2,10,0
1000000697,Orthopedics,South,30,2,11,0
1000000697,Orthopedics,South,30,2,12,0
1000000697,Orthopedics,South,30,2,13,0
1000000697,Orthopedics,South,30,2,14,0
1000000697,Orthopedics,South,30,2,15,0
1000000697,Orthopedics,South,30,2,16,0
1000000697,Orthopedics,South,30,2,17,0
1000000697,Orthopedics,South,30,2,18,0
1000000697,Orthopedics,South,30,2,19,0
1000000697,Orthopedics,South,30,2,20,0
1000000697,Orthopedics,South,30,2,21,0
1000000697,Orthopedics,South,30,2,22,0
1000000697,Orthopedics,South,30,2,23,0
1000000698,Orthopedics,Midwest,35,9,0,0
1000000698,Orthopedics,Midwest,35,9,1,0
1000000698,Orthopedics,Midwest,35,9,2,0
1000000698,Orthopedics,Midwest,35,9,3,0
1000000698,Orthopedics,Midwest,35,9,4,0
1000000698,Orthopedics,Midwest,35,9,5,0
1000000698,Orthopedics,Midwest,35,9,6,0
1000000698,Orthopedics,Midwest,35,9,7,0
1000000698,Orthopedics,Midwest,35,9,8,0
1000000698,Orthopedics,Midwest,35,9,9,0
1000000698,Orthopedics,Midwest,35,9,10,0
1000000698,Orthopedics,Midwest,35,9,11,0
1000000698,Orthopedics,Midwest,35,9,12,1
1000000698,Orthopedics,Midwest,35,9,13,0
1000000698,Orthopedics,Midwest,35,9,14,0
1000000698,Orthopedics,Midwest,35,9,15,0
1000000698,Orthopedics,Midwest,35,9,16,0
1000000698,Orthopedics,Midwest,35,9,17,0
1000000698,Orthopedics,Midwest,35,9,18,0
1000000698,Orthopedics,Midwest,35,9,19,0
1000000698,Orthopedics,Midwest,35,9,20,0
1000000698,Orthopedics,Midwest,35,9,21,0
1000000698,Orthopedics,Midwest,35,9,22,0
1000000698,Orthopedics,Midwest,35,9,23,0
1000000699,Pediatrics,South,103,6,0,0
1000000699,Pediatrics,South,103,6,1,0
1000000699,Pediatrics,South,103,6,2,0
1000000699,Pediatrics,South,103,6,3,0
1000000699,Pediatrics,South,103,6,4,0
1000000699,Pediatrics,South,103,6,5,0
1000000699,Pediatrics,South,103,6,6,0
1000000699,Pediatrics,South,103,6,7,0
1000000699,Pediatrics,South,103,6,8,0
1000000699,Pediatrics,South,103,6,9,0
1000000699,Pediatrics,South,103,6,10,0
1000000699,Pediatrics,South,103,6,11,0
1000000699,Pediatrics,South,103,6,12,0
1000000699,Pediatrics,South,103,6,13,0
1000000699,Pediatrics,South,103,6,14,0
1000000699,Pediatrics,South,103,6,15,0
1000000699,Pediatrics,South,103,6,16,0
1000000699,Pediatrics,South,103,6,17,1
1000000699,Pediatrics,South,103,6,18,1
1000000699,Pediatrics,South,103,6,19,0
1000000699,Pediatrics,South,103,6,20,0
1000000699,Pediatrics,South,103,6,21,0
1000000699,Pediatrics,South,103,6,22,0
1000000699,Pediatrics,South,103,6,23,0
1000000700,Cardiology,South,104,1,0,0
1000000700,Cardiology,South,104,1,1,0
1000000700,Cardiology,South,104,1,2,0
1000000700,Cardiology,South,104,1,3,0
1000000700,Cardiology,South,104,1,4,0
1000000700,Cardiology,South,104,1,5,0
1000000700,Cardiology,South,104,1,6,0
1000000700,Cardiology,South,104,1,7,0
1000000700,Cardiology,South,104,1,8,0
1000000700,Cardiology,South,104,1,9,0
1000000700,Cardiology,South,104,1,10,1
1000000700,Cardiology,South,104,1,11,1
1000000700,Cardiology,South,104,1,12,0
1000000700,Cardiology,South,104,1,13,0
1000000700,Cardiology,South,104,1,14,0
1000000700,Cardiology,South,104,1,15,0
1000000700,Cardiology,South,104,1,16,0
1000000700,Cardiology,South,104,1,17,0
1000000700,Cardiology,South,104,1,18,0
1000000700,Cardiology,South,104,1,19,0
1000000700,Cardiology,South,104,1,20,0
1000000700,Cardiology,South,104,1,21,0
1000000700,Cardiology,South,104,1,22,0
1000000700,Cardiology,South,104,1,23,0
1000000701,Neurology,West,68,2,0,0
1000000701,Neurology,West,68,2,1,0
1000000701,Neurology,West,68,2,2,0
1000000701,Neurology,West,68,2,3,0
1000000701,Neurology,West,68,2,4,0
1000000701,Neurology,West,68,2,5,0
1000000701,Neurology,West,68,2,6,0
1000000701,Neurology,West,68,2,7,0
1000000701,Neurology,West,68,2,8,0
1000000701,Neurology,West,68,2,9,0
1000000701,Neurology,West,68,2,10,0
1000000701,Neurology,West,68,2,11,0
1000000701,Neurology,West,68,2,12,0
1000000701,Neurology,West,68,2,13,0
1000000701,Neurology,West,68,2,14,0
1000000701,Neurology,West,68,2,15,0
1000000701,Neurology,West,68,2,16,0
1000000701,Neurology,West,68,2,17,0
1000000701,Neurology,West,68,2,18,1
1000000701,Neurology,West,68,2,19,1
1000000701,Neurology,West,68,2,20,0
1000000701,Neurology,West,68,2,21,0
1000000701,Neurology,West,68,2,22,0
1000000701,Neurology,West,68,2,23,0
1000000702,Orthopedics,Northeast,111,9,0,0
1000000702,Orthopedics,Northeast,111,9,1,0
1000000702,Orthopedics,Northeast,111,9,2,0
1000000702,Orthopedics,Northeast,111,9,3,0
1000000702,Orthopedics,Northeast,111,9,4,0
1000000702,Orthopedics,Northeast,111,9,5,0
1000000702,Orthopedics,Northeast,111,9,6,0
1000000702,Orthopedics,Northeast,111,9,7,0
1000000702,Orthopedics,Northeast,111,9,8,0
1000000702,Orthopedics,Northeast,111,9,9,0
1000000702,Orthopedics,Northeast,111,9,10,1
1000000702,Orthopedics,Northeast,111,9,11,1
1000000702,Orthopedics,Northeast,111,9,12,0
1000000702,Orthopedics,Northeast,111,9,13,0
1000000702,Orthopedics,Northeast,111,9,14,0
1000000702,Orthopedics,Northeast,111,9,15,0
1000000702,Orthopedics,Northeast,111,9,16,0
1000000702,Orthopedics,Northeast,111,9,17,0
1000000702,Orthopedics,Northeast,111,9,18,0
1000000702,Orthopedics,Northeast,111,9,19,0
1000000702,Orthopedics,Northeast,111,9,20,0
1000000702,Orthopedics,Northeast,111,9,21,0
1000000702,Orthopedics,Northeast,111,9,22,0
1000000702,Orthopedics,Northeast,111,9,23,0
1000000703,Oncology,Midwest,5,3,0,0
1000000703,Oncology,Midwest,5,3,1,0
1000000703,Oncology,Midwest,5,3,2,0
1000000703,Oncology,Midwest,5,3,3,0
1000000703,Oncology,Midwest,5,3,4,0
1000000703,Oncology,Midwest,5,3,5,0
1000000703,Oncology,Midwest,5,3,6,0
1000000703,Oncology,Midwest,5,3,7,0
1000000703,Oncology,Midwest,5,3,8,0
1000000703,Oncology,Midwest,5,3,9,0
1000000703,Oncology,Midwest,5,3,10,0
1000000703,Oncology,Midwest,5,3,11,0
1000000703,Oncology,Midwest,5,3,12,0
1000000703,Oncology,Midwest,5,3,13,0
1000000703,Oncology,Midwest,5,3,14,0
1000000703,Oncology,Midwest,5,3,15,1
1000000703,Oncology,Midwest,5,3,16,0
1000000703,Oncology,Midwest,5,3,17,0
1000000703,Oncology,Midwest,5,3,18,0
1000000703,Oncology,Midwest,5,3,19,0
1000000703,Oncology,Midwest,5,3,20,0
1000000703,Oncology,Midwest,5,3,21,0
1000000703,Oncology,Midwest,5,3,22,0
1000000703,Oncology,Midwest,5,3,23,0
1000000704,Neurology,Northeast,88,9,0,0
1000000704,Neurology,Northeast,88,9,1,0
1000000704,Neurology,Northeast,88,9,2,0
1000000704,Neurology,Northeast,88,9,3,0
1000000704,Neurology,Northeast,88,9,4,0
1000000704,Neurology,Northeast,88,9,5,0
1000000704,Neurology,Northeast,88,9,6,0
1000000704,Neurology,Northeast,88,9,7,0
1000000704,Neurology,Northeast,88,9,8,0
1000000704,Neurology,Northeast,88,9,9,0
1000000704,Neurology,Northeast,88,9,10,0
1000000704,Neurology,Northeast,88,9,11,0
1000000704,Neurology,Northeast,88,9,12,1
1000000704,Neurology,Northeast,88,9,13,1
1000000704,Neurology,Northeast,88,9,14,0
1000000704,Neurology,Northeast,88,9,15,0
1000000704,Neurology,Northeast,88,9,16,0
1000000704,Neurology,Northeast,88,9,17,0
1000000704,Neurology,Northeast,88,9,18,0
1000000704,Neurology,Northeast,88,9,19,0
1000000704,Neurology,Northeast,88,9,20,0
1000000704,Neurology,Northeast,88,9,21,0
1000000704,Neurology,Northeast,88,9,22,0
1000000704,Neurology,Northeast,88,9,23,0
1000000705,Orthopedics,West,116,0,0,0
1000000705,Orthopedics,West,116,0,1,0
1000000705,Orthopedics,West,116,0,2,0
1000000705,Orthopedics,West,116,0,3,0
1000000705,Orthopedics,West,116,0,4,0
1000000705,Orthopedics,West,116,0,5,0
1000000705,Orthopedics,West,116,0,6,0
1000000705,Orthopedics,West,116,0,7,0
1000000705,Orthopedics,West,116,0,8,0
1000000705,Orthopedics,West,116,0,9,0
1000000705,Orthopedics,West,116,0,10,0
1000000705,Orthopedics,West,116,0,11,0
1000000705,Orthopedics,West,116,0,12,0
1000000705,Orthopedics,West,116,0,13,0
1000000705,Orthopedics,West,116,0,14,0
1000000705,Orthopedics,West,116,0,15,0
1000000705,Orthopedics,West,116,0,16,0
1000000705,Orthopedics,West,116,0,17,0
1000000705,Orthopedics,West,116,0,18,0
1000000705,Orthopedics,West,116,0,19,0
1000000705,Orthopedics,West,116,0,20,1
1000000705,Orthopedics,West,116,0,21,1
1000000705,Orthopedics,West,116,0,22,0
1000000705,Orthopedics,West,116,0,23,0
1000000706,Radiology,Midwest,47,3,0,0
1000000706,Radiology,Midwest,47,3,1,0
1000000706,Radiology,Midwest,47,3,2,0
1000000706,Radiology,Midwest,47,3,3,0
1000000706,Radiology,Midwest,47,3,4,0
1000000706,Radiology,Midwest,47,3,5,0
1000000706,Radiology,Midwest,47,3,6,0
1000000706,Radiology,Midwest,47,3,7,0
1000000706,Radiology,Midwest,47,3,8,0
1000000706,Radiology,Midwest,47,3,9,0
1000000706,Radiology,Midwest,47,3,10,1
1000000706,Radiology,Midwest,47,3,11,0
1000000706,Radiology,Midwest,47,3,12,0
1000000706,Radiology,Midwest,47,3,13,0
1000000706,Radiology,Midwest,47,3,14,0
1000000706,Radiology,Midwest,47,3,15,0
1000000706,Radiology,Midwest,47,3,16,0
1000000706,Radiology,Midwest,47,3,17,0
1000000706,Radiology,Midwest,47,3,18,0
1000000706,Radiology,Midwest,47,3,19,0
1000000706,Radiology,Midwest,47,3,20,0
1000000706,Radiology,Midwest,47,3,21,0
1000000706,Radiology,Midwest,47,3,22,0
1000000706,Radiology,Midwest,47,3,23,0
1000000707,General Practice,Midwest,105,0,0,0
1000000707,General Practice,Midwest,105,0,1,0
1000000707,General Practice,Midwest,105,0,2,0
1000000707,General Practice,Midwest,105,0,3,0
1000000707,General Practice,Midwest,105,0,4,0
1000000707,General Practice,Midwest,105,0,5,0
1000000707,General Practice,Midwest,105,0,6,0
1000000707,General Practice,Midwest,105,0,7,0
1000000707,General Practice,Midwest,105,0,8,0
1000000707,General Practice,Midwest,105,0,9,0
1000000707,General Practice,Midwest,105,0,10,0
1000000707,General Practice,Midwest,105,0,11,0
1000000707,General Practice,Midwest,105,0,12,0
1000000707,General Practice,Midwest,105,0,13,0
1000000707,General Practice,Midwest,105,0,14,0
1000000707,General Practice,Midwest,105,0,15,0
1000000707,General Practice,Midwest,105,0,16,0
1000000707,General Practice,Midwest,105,0,17,1
1000000707,General Practice,Midwest,105,0,18,1
1000000707,General Practice,Midwest,105,0,19,0
1000000707,General Practice,Midwest,105,0,20,0
1000000707,General Practice,Midwest,105,0,21,0
1000000707,General Practice,Midwest,105,0,22,0
1000000707,General Practice,Midwest,105,0,23,0
1000000708,Radiology,Midwest,41,5,0,0
1000000708,Radiology,Midwest,41,5,1,0
1000000708,Radiology,Midwest,41,5,2,0
1000000708,Radiology,Midwest,41,5,3,0
1000000708,Radiology,Midwest,41,5,4,0
1000000708,Radiology,Midwest,41,5,5,0
1000000708,Radiology,Midwest,41,5,6,0
1000000708,Radiology,Midwest,41,5,7,0
1000000708,Radiology,Midwest,41,5,8,0
1000000708,Radiology,Midwest,41,5,9,0
1000000708,Radiology,Midwest,41,5,10,0
1000000708,Radiology,Midwest,41,5,11,0
1000000708,Radiology,Midwest,41,5,12,1
1000000708,Radiology,Midwest,41,5,13,0
1000000708,Radiology,Midwest,41,5,14,0
1000000708,Radiology,Midwest,41,5,15,0
1000000708,Radiology,Midwest,41,5,16,0
1000000708,Radiology,Midwest,41,5,17,0
1000000708,Radiology,Midwest,41,5,18,0
1000000708,Radiology,Midwest,41,5,19,0
1000000708,Radiology,Midwest,41,5,20,0
1000000708,Radiology,Midwest,41,5,21,0
1000000708,Radiology,Midwest,41,5,22,0
1000000708,Radiology,Midwest,41,5,23,0
1000000709,Orthopedics,Midwest,60,4,0,0
1000000709,Orthopedics,Midwest,60,4,1,0
1000000709,Orthopedics,Midwest,60,4,2,0
1000000709,Orthopedics,Midwest,60,4,3,0
1000000709,Orthopedics,Midwest,60,4,4,0
1000000709,Orthopedics,Midwest,60,4,5,0
1000000709,Orthopedics,Midwest,60,4,6,0
1000000709,Orthopedics,Midwest,60,4,7,0
1000000709,Orthopedics,Midwest,60,4,8,0
1000000709,Orthopedics,Midwest,60,4,9,0
1000000709,Orthopedics,Midwest,60,4,10,0
1000000709,Orthopedics,Midwest,60,4,11,0
1000000709,Orthopedics,Midwest,60,4,12,0
1000000709,Orthopedics,Midwest,60,4,13,0
1000000709,Orthopedics,Midwest,60,4,14,0
1000000709,Orthopedics,Midwest,60,4,15,1
1000000709,Orthopedics,Midwest,60,4,16,1
1000000709,Orthopedics,Midwest,60,4,17,0
1000000709,Orthopedics,Midwest,60,4,18,0
1000000709,Orthopedics,Midwest,60,4,19,0
1000000709,Orthopedics,Midwest,60,4,20,0
1000000709,Orthopedics,Midwest,60,4,21,0
1000000709,Orthopedics,Midwest,60,4,22,0
1000000709,Orthopedics,Midwest,60,4,23,0
1000000710,Neurology,South,43,2,0,0
1000000710,Neurology,South,43,2,1,0
1000000710,Neurology,South,43,2,2,0
1000000710,Neurology,South,43,2,3,0
1000000710,Neurology,South,43,2,4,0
1000000710,Neurology,South,43,2,5,0
1000000710,Neurology,South,43,2,6,0
1000000710,Neurology,South,43,2,7,0
1000000710,Neurology,South,43,2,8,0
1000000710,Neurology,South,43,2,9,0
1000000710,Neurology,South,43,2,10,0
1000000710,Neurology,South,43,2,11,0
1000000710,Neurology,South,43,2,12,0
1000000710,Neurology,South,43,2,13,1
1000000710,Neurology,South,43,2,14,0
1000000710,Neurology,South,43,2,15,0
1000000710,Neurology,South,43,2,16,0
1000000710,Neurology,South,43,2,17,0
1000000710,Neurology,South,43,2,18,0
1000000710,Neurology,South,43,2,19,0
1000000710,Neurology,South,43,2,20,0
1000000710,Neurology,South,43,2,21,0
1000000710,Neurology,South,43,2,22,0
1000000710,Neurology,South,43,2,23,0
1000000711,Pediatrics,West,86,2,0,0
1000000711,Pediatrics,West,86,2,1,0
1000000711,Pediatrics,West,86,2,2,0
1000000711,Pediatrics,West,86,2,3,0
1000000711,Pediatrics,West,86,2,4,0
1000000711,Pediatrics,West,86,2,5,0
1000000711,Pediatrics,West,86,2,6,0
1000000711,Pediatrics,West,86,2,7,0
1000000711,Pediatrics,West,86,2,8,0
1000000711,Pediatrics,West,86,2,9,0
1000000711,Pediatrics,West,86,2,10,0
1000000711,Pediatrics,West,86,2,11,0
1000000711,Pediatrics,West,86,2,12,0
1000000711,Pediatrics,West,86,2,13,0
1000000711,Pediatrics,West,86,2,14,0
1000000711,Pediatrics,West,86,2,15,0
1000000711,Pediatrics,West,86,2,16,0
1000000711,Pediatrics,West,86,2,17,0
1000000711,Pediatrics,West,86,2,18,0
1000000711,Pediatrics,West,86,2,19,0
1000000711,Pediatrics,West,86,2,20,1
1000000711,Pediatrics,West,86,2,21,1
1000000711,Pediatrics,West,86,2,22,0
1000000711,Pediatrics,West,86,2,23,0
1000000712,Radiology,Northeast,71,1,0,0
1000000712,Radiology,Northeast,71,1,1,0
1000000712,Radiology,Northeast,71,1,2,0
1000000712,Radiology,Northeast,71,1,3,0
1000000712,Radiology,Northeast,71,1,4,0
1000000712,Radiology,Northeast,71,1,5,0
1000000712,Radiology,Northeast,71,1,6,0
1000000712,Radiology,Northeast,71,1,7,0
1000000712,Radiology,Northeast,71,1,8,0
1000000712,Radiology,Northeast,71,1,9,0
1000000712,Radiology,Northeast,71,1,10,0
1000000712,Radiology,Northeast,71,1,11,0
1000000712,Radiology,Northeast,71,1,12,0
1000000712,Radiology,Northeast,71,1,13,0
1000000712,Radiology,Northeast,71,1,14,0
1000000712,Radiology,Northeast,71,1,15,0
1000000712,Radiology,Northeast,71,1,16,0
1000000712,Radiology,Northeast,71,1,17,0
1000000712,Radiology,Northeast,71,1,18,0
1000000712,Radiology,Northeast,71,1,19,1
1000000712,Radiology,Northeast,71,1,20,1
1000000712,Radiology,Northeast,71,1,21,0
1000000712,Radiology,Northeast,71,1,22,0
1000000712,Radiology,Northeast,71,1,23,0
1000000713,Neurology,Midwest,20,3,0,0
1000000713,Neurology,Midwest,20,3,1,0
1000000713,Neurology,Midwest,20,3,2,0
1000000713,Neurology,Midwest,20,3,3,0
1000000713,Neurology,Midwest,20,3,4,0
1000000713,Neurology,Midwest,20,3,5,0
1000000713,Neurology,Midwest,20,3,6,0
1000000713,Neurology,Midwest,20,3,7,0
1000000713,Neurology,Midwest,20,3,8,0
1000000713,Neurology,Midwest,20,3,9,0
1000000713,Neurology,Midwest,20,3,10,0
1000000713,Neurology,Midwest,20,3,11,0
1000000713,Neurology,Midwest,20,3,12,0
1000000713,Neurology,Midwest,20,3,13,0
1000000713,Neurology,Midwest,20,3,14,0
1000000713,Neurology,Midwest,20,3,15,0
1000000713,Neurology,Midwest,20,3,16,0
1000000713,Neurology,Midwest,20,3,17,0
1000000713,Neurology,Midwest,20,3,18,1
1000000713,Neurology,Midwest,20,3,19,0
1000000713,Neurology,Midwest,20,3,20,0
1000000713,Neurology,Midwest,20,3,21,0
1000000713,Neurology,Midwest,20,3,22,0
1000000713,Neurology,Midwest,20,3,23,0
1000000714,Pediatrics,Northeast,7,6,0,0
1000000714,Pediatrics,Northeast,7,6,1,0
1000000714,Pediatrics,Northeast,7,6,2,0
1000000714,Pediatrics,Northeast,7,6,3,0
1000000714,Pediatrics,Northeast,7,6,4,0
1000000714,Pediatrics,Northeast,7,6,5,0
1000000714,Pediatrics,Northeast,7,6,6,0
1000000714,Pediatrics,Northeast,7,6,7,0
1000000714,Pediatrics,Northeast,7,6,8,0
1000000714,Pediatrics,Northeast,7,6,9,0
1000000714,Pediatrics,Northeast,7,6,10,0
1000000714,Pediatrics,Northeast,7,6,11,0
1000000714,Pediatrics,Northeast,7,6,12,0
1000000714,Pediatrics,Northeast,7,6,13,0
1000000714,Pediatrics,Northeast,7,6,14,0
1000000714,Pediatrics,Northeast,7,6,15,0
1000000714,Pediatrics,Northeast,7,6,16,0
1000000714,Pediatrics,Northeast,7,6,17,1
1000000714,Pediatrics,Northeast,7,6,18,0
1000000714,Pediatrics,Northeast,7,6,19,0
1000000714,Pediatrics,Northeast,7,6,20,0
1000000714,Pediatrics,Northeast,7,6,21,0
1000000714,Pediatrics,Northeast,7,6,22,0
1000000714,Pediatrics,Northeast,7,6,23,0
1000000715,Neurology,West,8,5,0,0
1000000715,Neurology,West,8,5,1,0
1000000715,Neurology,West,8,5,2,0
1000000715,Neurology,West,8,5,3,0
1000000715,Neurology,West,8,5,4,0
1000000715,Neurology,West,8,5,5,0
1000000715,Neurology,West,8,5,6,0
1000000715,Neurology,West,8,5,7,0
1000000715,Neurology,West,8,5,8,0
1000000715,Neurology,West,8,5,9,0
1000000715,Neurology,West,8,5,10,0
1000000715,Neurology,West,8,5,11,0
1000000715,Neurology,West,8,5,12,0
1000000715,Neurology,West,8,5,13,0
1000000715,Neurology,West,8,5,14,0
1000000715,Neurology,West,8,5,15,0
1000000715,Neurology,West,8,5,16,0
1000000715,Neurology,West,8,5,17,0
1000000715,Neurology,West,8,5,18,1
1000000715,Neurology,West,8,5,19,0
1000000715,Neurology,West,8,5,20,0
1000000715,Neurology,West,8,5,21,0
1000000715,Neurology,West,8,5,22,0
1000000715,Neurology,West,8,5,23,0
1000000716,Pediatrics,Northeast,117,0,0,0
1000000716,Pediatrics,Northeast,117,0,1,0
1000000716,Pediatrics,Northeast,117,0,2,0
1000000716,Pediatrics,Northeast,117,0,3,0
1000000716,Pediatrics,Northeast,117,0,4,0
1000000716,Pediatrics,Northeast,117,0,5,0
1000000716,Pediatrics,Northeast,117,0,6,0
1000000716,Pediatrics,Northeast,117,0,7,0
1000000716,Pediatrics,Northeast,117,0,8,0
1000000716,Pediatrics,Northeast,117,0,9,0
1000000716,Pediatrics,Northeast,117,0,10,0
1000000716,Pediatrics,Northeast,117,0,11,0
1000000716,Pediatrics,Northeast,117,0,12,0
1000000716,Pediatrics,Northeast,117,0,13,0
1000000716,Pediatrics,Northeast,117,0,14,0
1000000716,Pediatrics,Northeast,117,0,15,0
1000000716,Pediatrics,Northeast,117,0,16,1
1000000716,Pediatrics,Northeast,117,0,17,1
1000000716,Pediatrics,Northeast,117,0,18,0
1000000716,Pediatrics,Northeast,117,0,19,0
1000000716,Pediatrics,Northeast,117,0,20,0
1000000716,Pediatrics,Northeast,117,0,21,0
1000000716,Pediatrics,Northeast,117,0,22,0
1000000716,Pediatrics,Northeast,117,0,23,0
1000000717,Oncology,Northeast,93,2,0,0
1000000717,Oncology,Northeast,93,2,1,0
1000000717,Oncology,Northeast,93,2,2,0
1000000717,Oncology,Northeast,93,2,3,0
1000000717,Oncology,Northeast,93,2,4,0
